id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
028;Almirante Brown;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;11;119
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;11;De 45 a 65 años;16;133
077;Rawson;70;San Juan;2024;Dengue;12;Mayores de 65 años;17;6
013;COMUNA 13;02;CABA;2024;Dengue;10;De 35 a 44 años;11;27
252;Escobar;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;14;28
063;Marcos Juárez;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;14;5
014;Caseros;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;11;4
007;Capital;50;Mendoza;2024;Dengue;11;De 45 a 65 años;14;32
039;2 de Abril;22;Chaco;2024;Dengue;12;Mayores de 65 años;3;2
007;Calamuchita;14;Córdoba;2024;Dengue;8;De 20 a 24 años;12;9
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;4;De 2 a 4 años;15;24
049;Capital;10;Catamarca;2024;Dengue;11;De 45 a 65 años;4;32
638;Pilar;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;9;26
084;Libertador General San Martín;22;Chaco;2024;Dengue;12;Mayores de 65 años;4;16
070;La Paz;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;12;7
760;San Miguel;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;9;31
021;Godoy Cruz;50;Mendoza;2024;Dengue;10;De 35 a 44 años;11;6
638;Pilar;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;13;43
006;COMUNA 6;02;CABA;2024;Dengue;9;De 25 a 34 años;17;8
035;Garay;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;6;2
427;La Matanza;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;3;6
413;Junín;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;11;4
063;La Capital;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;16;113
658;Quilmes;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;19;7
012;COMUNA 12;02;CABA;2024;Dengue;8;De 20 a 24 años;11;8
175;Colón;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;13;4
021;Laishi;34;Formosa;2024;Dengue;8;De 20 a 24 años;2;2
014;Ancasti;10;Catamarca;2024;Dengue;7;De 15 a 19 años;15;1
042;General San Martín;14;Córdoba;2024;Dengue;7;De 15 a 19 años;18;9
049;Las Heras;50;Mendoza;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);12;1
028;Famaillá;90;Tucumán;2024;Dengue;5;De 5 a 9 años;11;5
042;Empedrado;18;Corrientes;2024;Dengue;12;Mayores de 65 años;15;2
028;Chacabuco;22;Chaco;2024;Dengue;7;De 15 a 19 años;20;2
084;Capital;90;Tucumán;2024;Dengue;12;Mayores de 65 años;7;13
021;Güer Aike;78;Santa Cruz;2024;Dengue;10;De 35 a 44 años;4;1
042;Capayán;10;Catamarca;2024;Dengue;11;De 45 a 65 años;10;7
749;San Fernando;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;3;1
441;La Plata;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;7;5
028;Capital;66;Salta;2024;Dengue;5;De 5 a 9 años;17;9
113;Villaguay;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;8;18
007;Anta;66;Salta;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);6;1
014;Bermejo;22;Chaco;2024;Dengue;9;De 25 a 34 años;20;1
015;Concordia;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;20;9
098;Río Cuarto;14;Córdoba;2024;Dengue;12;Mayores de 65 años;13;4
568;Morón;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;15;13
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;7;De 15 a 19 años;10;20
001;COMUNA 1;02;CABA;2024;Dengue;4;De 2 a 4 años;12;5
007;Capital;50;Mendoza;2024;Dengue;12;Mayores de 65 años;10;1
203;Coronel Suárez;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;9;1
035;Banda;86;Santiago del Estero;2024;Dengue;12;Mayores de 65 años;15;1
112;San Justo;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;12;8
119;Presidencia de la Plaza;22;Chaco;2024;Dengue;5;De 5 a 9 años;16;4
070;Santa Bárbara;38;Jujuy;2024;Dengue;11;De 45 a 65 años;15;4
686;Rojas;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;19;1
648;Presidente Perón;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;3;2
021;Escalante;26;Chubut;2024;Dengue;11;De 45 a 65 años;8;1
119;Paso de los Libres;18;Corrientes;2024;Dengue;10;De 35 a 44 años;17;5
028;Chacabuco;22;Chaco;2024;Dengue;6;De 10 a 14 años;2;2
119;Yerba Buena;90;Tucumán;2024;Dengue;7;De 15 a 19 años;20;2
999;desconocido;99;desconocida;2024;Dengue;5;De 5 a 9 años;2;1
049;Pilcomayo;34;Formosa;2024;Dengue;8;De 20 a 24 años;11;3
140;San Fernando;22;Chaco;2024;Dengue;7;De 15 a 19 años;16;13
011;COMUNA 11;02;CABA;2024;Dengue;9;De 25 a 34 años;1;1
410;Ituzaingó;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;7;3
007;Almirante Brown;22;Chaco;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);8;1
042;Chilecito;46;La Rioja;2024;Dengue;4;De 2 a 4 años;17;2
539;Merlo;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);10;2
063;Lules;90;Tucumán;2024;Dengue;11;De 45 a 65 años;19;6
119;Yerba Buena;90;Tucumán;2024;Dengue;12;Mayores de 65 años;2;2
015;Concordia;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;6;5
063;Luján de Cuyo;50;Mendoza;2024;Dengue;9;De 25 a 34 años;6;1
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;18;3
049;Capital;10;Catamarca;2024;Dengue;10;De 35 a 44 años;19;5
525;Marcos Paz;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;14;6
007;Arauco;46;La Rioja;2024;Dengue;10;De 35 a 44 años;13;3
126;1º de Mayo;22;Chaco;2024;Dengue;6;De 10 a 14 años;5;2
112;Monte Caseros;18;Corrientes;2024;Dengue;10;De 35 a 44 años;10;2
056;Leales;90;Tucumán;2024;Dengue;9;De 25 a 34 años;16;28
021;Capital;18;Corrientes;2024;Dengue;12;Mayores de 65 años;19;8
021;Comandante Fernández;22;Chaco;2024;Dengue;4;De 2 a 4 años;16;1
070;Las Colonias;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;5;2
105;San Rafael;50;Mendoza;2024;Dengue;11;De 45 a 65 años;11;4
084;Libertador General San Martín;22;Chaco;2024;Dengue;5;De 5 a 9 años;11;1
091;Pehuenches;58;Neuquén;2024;Dengue;8;De 20 a 24 años;14;1
070;Monteros;90;Tucumán;2024;Dengue;8;De 20 a 24 años;10;13
077;Rawson;70;San Juan;2024;Dengue;11;De 45 a 65 años;19;2
004;COMUNA 4;02;CABA;2024;Dengue;8;De 20 a 24 años;19;2
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;4;De 2 a 4 años;11;2
134;Cañuelas;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;9;2
021;Laishi;34;Formosa;2024;Dengue;11;De 45 a 65 años;4;2
999;desconocido;99;desconocida;2024;Dengue;12;Mayores de 65 años;14;8
028;Federación;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;18;7
112;Valle Viejo;10;Catamarca;2024;Dengue;5;De 5 a 9 años;15;4
049;La Cocha;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);16;2
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;9;De 25 a 34 años;14;7
999;desconocido;02;CABA;2024;Dengue;9;De 25 a 34 años;12;9
049;Capital;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;4;4
042;Pilagás;34;Formosa;2024;Dengue;9;De 25 a 34 años;12;3
007;Burruyacú;90;Tucumán;2024;Dengue;8;De 20 a 24 años;7;1
021;Chicligasta;90;Tucumán;2024;Dengue;12;Mayores de 65 años;12;8
756;San Isidro;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;5;10
098;Uruguay;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;17;12
049;General Belgrano;22;Chaco;2024;Dengue;6;De 10 a 14 años;18;1
070;Las Colonias;82;Santa Fe;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);13;1
007;Río Grande;94;Tierra del Fuego;2024;Dengue;10;De 35 a 44 años;12;4
063;Iguazú;54;Misiones;2024;Dengue;11;De 45 a 65 años;3;8
005;COMUNA 5;02;CABA;2024;Dengue;9;De 25 a 34 años;18;4
012;COMUNA 12;02;CABA;2024;Dengue;5;De 5 a 9 años;16;1
168;25 de Mayo;22;Chaco;2024;Dengue;10;De 35 a 44 años;1;2
161;Carmen de Areco;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;11;1
112;Río Seco;14;Córdoba;2024;Dengue;4;De 2 a 4 años;13;1
014;Cainguás;54;Misiones;2024;Dengue;4;De 2 a 4 años;15;1
084;Libertador General San Martín;22;Chaco;2024;Dengue;7;De 15 a 19 años;2;5
126;San Alberto;14;Córdoba;2024;Dengue;5;De 5 a 9 años;15;4
014;Caseros;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;3;1
077;Pocho;14;Córdoba;2024;Dengue;8;De 20 a 24 años;14;3
042;Eldorado;54;Misiones;2024;Dengue;12;Mayores de 65 años;13;4
006;COMUNA 6;02;CABA;2024;Dengue;10;De 35 a 44 años;17;3
021;Laishi;34;Formosa;2024;Dengue;12;Mayores de 65 años;3;3
035;General Roca;14;Córdoba;2024;Dengue;5;De 5 a 9 años;13;4
028;Almirante Brown;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;14;1
760;San Miguel;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;1;1
011;COMUNA 11;02;CABA;2024;Dengue;12;Mayores de 65 años;8;9
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);12;1
049;General Güemes;66;Salta;2024;Dengue;7;De 15 a 19 años;15;3
005;COMUNA 5;02;CABA;2024;Dengue;12;Mayores de 65 años;16;3
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;16;2
056;General Donovan;22;Chaco;2024;Dengue;8;De 20 a 24 años;5;1
182;Coronel de Marina L. Rosales;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;4;1
063;Iguazú;54;Misiones;2024;Dengue;10;De 35 a 44 años;3;7
091;Punilla;14;Córdoba;2024;Dengue;9;De 25 a 34 años;15;17
042;Eldorado;54;Misiones;2024;Dengue;4;De 2 a 4 años;10;9
014;Cruz Alta;90;Tucumán;2024;Dengue;8;De 20 a 24 años;21;8
434;Lanús;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;17;10
006;COMUNA 6;02;CABA;2024;Dengue;6;De 10 a 14 años;9;1
035;Avellaneda;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;13;66
112;Trancas;90;Tucumán;2024;Dengue;7;De 15 a 19 años;9;2
014;Capital;46;La Rioja;2024;Dengue;6;De 10 a 14 años;11;43
098;Uruguay;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;13;35
084;Rosario;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;12;292
140;Rosario de la Frontera;66;Salta;2024;Dengue;8;De 20 a 24 años;10;6
004;COMUNA 4;02;CABA;2024;Dengue;6;De 10 a 14 años;12;28
658;Quilmes;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;13;36
113;Villaguay;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;11;22
042;General San Martín;14;Córdoba;2024;Dengue;9;De 25 a 34 años;17;30
042;Belgrano;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;10;1
119;Río Segundo;14;Córdoba;2024;Dengue;7;De 15 a 19 años;9;7
420;La Costa;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;14;2
039;2 de Abril;22;Chaco;2024;Dengue;9;De 25 a 34 años;6;1
056;Grl. José de San Martín;66;Salta;2024;Dengue;6;De 10 a 14 años;20;1
063;Lules;90;Tucumán;2024;Dengue;12;Mayores de 65 años;11;8
126;San Martín;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;14;17
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;13;15
077;La Caldera;66;Salta;2024;Dengue;11;De 45 a 65 años;15;2
175;Colón;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;10;4
568;Morón;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;7;8
364;General Rodríguez;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;11;12
119;Paso de los Libres;18;Corrientes;2024;Dengue;10;De 35 a 44 años;9;7
168;Santo Tomé;18;Corrientes;2024;Dengue;10;De 35 a 44 años;19;8
070;Leandro N. Alem;54;Misiones;2024;Dengue;9;De 25 a 34 años;2;1
658;Quilmes;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;10;6
014;Bermejo;22;Chaco;2024;Dengue;12;Mayores de 65 años;14;3
001;COMUNA 1;02;CABA;2024;Dengue;6;De 10 a 14 años;19;9
004;COMUNA 4;02;CABA;2024;Dengue;6;De 10 a 14 años;13;17
049;General Obligado;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;16;22
021;Castellanos;82;Santa Fe;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);15;2
056;La Capital;74;San Luis;2024;Dengue;10;De 35 a 44 años;18;2
105;San Jerónimo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;17;15
658;Quilmes;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;5;3
021;Laishi;34;Formosa;2024;Dengue;4;De 2 a 4 años;6;1
154;Sargento Cabral;22;Chaco;2024;Dengue;11;De 45 a 65 años;15;1
028;Capital;66;Salta;2024;Dengue;12;Mayores de 65 años;3;2
028;Famaillá;90;Tucumán;2024;Dengue;5;De 5 a 9 años;13;2
084;La Candelaria;66;Salta;2024;Dengue;10;De 35 a 44 años;16;1
028;Capital;70;San Juan;2024;Dengue;6;De 10 a 14 años;17;3
007;Anta;66;Salta;2024;Dengue;8;De 20 a 24 años;18;5
002;COMUNA 2;02;CABA;2024;Dengue;12;Mayores de 65 años;8;3
098;Uruguay;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;13;3
294;General Arenales;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;12;1
042;Capayán;10;Catamarca;2024;Dengue;12;Mayores de 65 años;12;2
147;Río Hondo;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;15;1
014;Bermejo;22;Chaco;2024;Dengue;5;De 5 a 9 años;12;3
035;Garay;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;5;1
077;9 de Julio;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;4;1
119;Presidencia de la Plaza;22;Chaco;2024;Dengue;12;Mayores de 65 años;15;1
039;2 de Abril;22;Chaco;2024;Dengue;5;De 5 a 9 años;4;8
056;General Donovan;22;Chaco;2024;Dengue;11;De 45 a 65 años;15;6
999;desconocido;90;Tucumán;2024;Dengue;5;De 5 a 9 años;7;3
012;COMUNA 12;02;CABA;2024;Dengue;8;De 20 a 24 años;7;4
035;Patiño;34;Formosa;2024;Dengue;10;De 35 a 44 años;3;29
105;Tinogasta;10;Catamarca;2024;Dengue;8;De 20 a 24 años;6;1
126;San Martín;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;6;1
008;COMUNA 8;02;CABA;2024;Dengue;7;De 15 a 19 años;16;6
049;Ischilín;14;Córdoba;2024;Dengue;6;De 10 a 14 años;21;1
999;desconocido;99;desconocida;2024;Dengue;5;De 5 a 9 años;9;9
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;9;De 25 a 34 años;10;1
084;Pomán;10;Catamarca;2024;Dengue;11;De 45 a 65 años;14;12
532;Mercedes;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;17;1
770;San Pedro;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;15;1
014;COMUNA 14;02;CABA;2024;Dengue;11;De 45 a 65 años;11;21
042;General López;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;9;2
805;Tigre;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;1;4
049;General Manuel Belgrano;54;Misiones;2024;Dengue;10;De 35 a 44 años;12;1
056;Pirané;34;Formosa;2024;Dengue;6;De 10 a 14 años;10;14
042;Palpalá;38;Jujuy;2024;Dengue;9;De 25 a 34 años;13;8
035;Ledesma;38;Jujuy;2024;Dengue;8;De 20 a 24 años;13;4
035;Curuzú Cuatiá;18;Corrientes;2024;Dengue;11;De 45 a 65 años;14;1
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;17;6
014;Cruz Alta;90;Tucumán;2024;Dengue;7;De 15 a 19 años;5;4
014;Formosa;34;Formosa;2024;Dengue;8;De 20 a 24 años;16;8
021;Diamante;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;10;4
028;Federación;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;5;3
147;Rosario de Lerma;66;Salta;2024;Dengue;9;De 25 a 34 años;13;3
098;San Ignacio;54;Misiones;2024;Dengue;5;De 5 a 9 años;12;3
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;11;De 45 a 65 años;7;2
805;Tigre;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;8;5
357;General Pueyrredón;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;13;1
063;Marcos Juárez;14;Córdoba;2024;Dengue;10;De 35 a 44 años;17;6
077;9 de Julio;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;5;3
791;Tandil;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;10;1
840;Tres de Febrero;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;2;2
098;Uruguay;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;7;2
049;Pilcomayo;34;Formosa;2024;Dengue;6;De 10 a 14 años;3;4
063;9 de Julio;70;San Juan;2024;Dengue;11;De 45 a 65 años;13;1
077;Nogoyá;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;14;4
119;Brandsen;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;20;1
098;Santa Rosa;10;Catamarca;2024;Dengue;7;De 15 a 19 años;16;4
084;Libertador General San Martín;22;Chaco;2024;Dengue;8;De 20 a 24 años;18;4
182;Unión;14;Córdoba;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;4
021;Atamisqui;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;13;2
113;Villaguay;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;20;2
007;Anta;66;Salta;2024;Dengue;10;De 35 a 44 años;5;3
006;COMUNA 6;02;CABA;2024;Dengue;9;De 25 a 34 años;20;1
749;San Fernando;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;18;1
112;Monte Caseros;18;Corrientes;2024;Dengue;6;De 10 a 14 años;18;2
021;Escalante;26;Chubut;2024;Dengue;10;De 35 a 44 años;12;1
070;Las Colonias;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;14;9
140;San Fernando;22;Chaco;2024;Dengue;3;De 13 a 24 meses;8;1
091;Tala;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;11;1
098;La Viña;66;Salta;2024;Dengue;11;De 45 a 65 años;15;3
861;Vicente López;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;11;30
113;Villaguay;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;13;39
274;Florencio Varela;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;14;48
028;Capital;54;Misiones;2024;Dengue;7;De 15 a 19 años;13;16
999;desconocido;02;CABA;2024;Dengue;9;De 25 a 34 años;14;18
133;Vera;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;16;5
035;Avellaneda;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;13;103
021;Chicligasta;90;Tucumán;2024;Dengue;6;De 10 a 14 años;16;8
182;Unión;14;Córdoba;2024;Dengue;11;De 45 a 65 años;17;20
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;6;4
021;Colón;14;Córdoba;2024;Dengue;4;De 2 a 4 años;16;8
035;Avellaneda;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;20;3
035;Banda;86;Santiago del Estero;2024;Dengue;12;Mayores de 65 años;13;8
049;Las Heras;50;Mendoza;2024;Dengue;9;De 25 a 34 años;10;3
063;Lules;90;Tucumán;2024;Dengue;5;De 5 a 9 años;5;5
028;Famaillá;90;Tucumán;2024;Dengue;4;De 2 a 4 años;9;1
056;General Angel V. Peñaloza;46;La Rioja;2024;Dengue;12;Mayores de 65 años;13;2
084;Pomán;10;Catamarca;2024;Dengue;10;De 35 a 44 años;12;4
133;San Cosme;18;Corrientes;2024;Dengue;11;De 45 a 65 años;1;6
002;COMUNA 2;02;CABA;2024;Dengue;9;De 25 a 34 años;11;2
021;Colón;14;Córdoba;2024;Dengue;9;De 25 a 34 años;6;7
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;17;4
098;La Viña;66;Salta;2024;Dengue;12;Mayores de 65 años;12;3
035;Avellaneda;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;5;7
112;O'Higgins;22;Chaco;2024;Dengue;6;De 10 a 14 años;11;1
112;Rosario Vera Peñaloza;46;La Rioja;2024;Dengue;8;De 20 a 24 años;17;1
056;Grl. José de San Martín;66;Salta;2024;Dengue;9;De 25 a 34 años;19;5
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;3;4
028;Famaillá;90;Tucumán;2024;Dengue;9;De 25 a 34 años;10;7
056;Pirané;34;Formosa;2024;Dengue;11;De 45 a 65 años;12;18
021;Calingasta;70;San Juan;2024;Dengue;6;De 10 a 14 años;4;1
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;8;De 20 a 24 años;1;4
133;Quitilipi;22;Chaco;2024;Dengue;11;De 45 a 65 años;13;1
063;Ramón Lista;34;Formosa;2024;Dengue;5;De 5 a 9 años;18;1
134;Cañuelas;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;10;2
147;Santa María;14;Córdoba;2024;Dengue;4;De 2 a 4 años;18;1
056;Chapaleufú;42;La Pampa;2024;Dengue;9;De 25 a 34 años;7;1
999;desconocido;02;CABA;2024;Dengue;12;Mayores de 65 años;16;4
770;San Pedro;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;8;1
056;Iriondo;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;6;1
015;COMUNA 15;02;CABA;2024;Dengue;11;De 45 a 65 años;3;2
133;Quitilipi;22;Chaco;2024;Dengue;11;De 45 a 65 años;5;3
084;Paraná;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;18;14
525;Marcos Paz;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;17;4
035;Garay;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;5;3
021;Güer Aike;78;Santa Cruz;2024;Dengue;10;De 35 a 44 años;3;1
105;9 de Julio;22;Chaco;2024;Dengue;6;De 10 a 14 años;13;1
021;Capital;18;Corrientes;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);6;1
008;Colón;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;15;4
105;9 de Julio;22;Chaco;2024;Dengue;11;De 45 a 65 años;18;3
161;Robles;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;11;4
469;Lincoln;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;8;2
063;General Güemes;22;Chaco;2024;Dengue;12;Mayores de 65 años;14;2
077;Pocho;14;Córdoba;2024;Dengue;7;De 15 a 19 años;13;2
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;4;1
364;General Rodríguez;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;10;8
001;COMUNA 1;02;CABA;2024;Dengue;5;De 5 a 9 años;20;4
056;Bahía Blanca;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;10;2
084;Rosario;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;10;78
638;Pilar;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;7;15
028;Capital;66;Salta;2024;Dengue;9;De 25 a 34 años;9;89
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;8;De 20 a 24 años;10;9
001;COMUNA 1;02;CABA;2024;Dengue;4;De 2 a 4 años;17;3
084;Montecarlo;54;Misiones;2024;Dengue;4;De 2 a 4 años;6;5
084;Paraná;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;10;109
006;COMUNA 6;02;CABA;2024;Dengue;8;De 20 a 24 años;13;10
063;General Güemes;22;Chaco;2024;Dengue;6;De 10 a 14 años;6;3
999;desconocido;99;desconocida;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;111
056;Leales;90;Tucumán;2024;Dengue;8;De 20 a 24 años;16;14
015;COMUNA 15;02;CABA;2024;Dengue;9;De 25 a 34 años;12;34
014;Capital;14;Córdoba;2024;Dengue;12;Mayores de 65 años;6;28
042;General López;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;10;3
003;COMUNA 3;02;CABA;2024;Dengue;9;De 25 a 34 años;18;9
042;General López;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;11;10
008;COMUNA 8;02;CABA;2024;Dengue;11;De 45 a 65 años;18;7
105;Río Primero;14;Córdoba;2024;Dengue;5;De 5 a 9 años;16;15
098;Río Cuarto;14;Córdoba;2024;Dengue;11;De 45 a 65 años;12;17
021;Colón;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;11;2
112;Monte Caseros;18;Corrientes;2024;Dengue;8;De 20 a 24 años;15;2
147;San Lorenzo;22;Chaco;2024;Dengue;9;De 25 a 34 años;2;2
042;Chimbas;70;San Juan;2024;Dengue;10;De 35 a 44 años;12;7
007;Ayacucho;74;San Luis;2024;Dengue;10;De 35 a 44 años;15;12
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;9;11
015;COMUNA 15;02;CABA;2024;Dengue;8;De 20 a 24 años;14;10
049;La Cocha;90;Tucumán;2024;Dengue;9;De 25 a 34 años;18;24
133;Realicó;42;La Pampa;2024;Dengue;8;De 20 a 24 años;5;1
091;Oberá;54;Misiones;2024;Dengue;9;De 25 a 34 años;7;20
098;San Ignacio;54;Misiones;2024;Dengue;10;De 35 a 44 años;14;4
126;1º de Mayo;22;Chaco;2024;Dengue;9;De 25 a 34 años;8;7
119;Valle Fértil;70;San Juan;2024;Dengue;6;De 10 a 14 años;13;1
001;COMUNA 1;02;CABA;2024;Dengue;4;De 2 a 4 años;8;2
182;Unión;14;Córdoba;2024;Dengue;10;De 35 a 44 años;19;3
049;La Cocha;90;Tucumán;2024;Dengue;7;De 15 a 19 años;13;10
042;Chilecito;46;La Rioja;2024;Dengue;4;De 2 a 4 años;13;3
999;desconocido;02;CABA;2024;Dengue;8;De 20 a 24 años;12;7
077;Rawson;26;Chubut;2024;Dengue;5;De 5 a 9 años;14;2
028;Almirante Brown;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;1;1
105;Maracó;42;La Pampa;2024;Dengue;7;De 15 a 19 años;14;4
